pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory
35000091,1528095725.522548,e s,tcp,192.168.100.148,40330.0,192.168.100.3,80.0,2,308,REQ,1528095735.071899,143619,9.549351,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000092,1528095725.522549,e s,tcp,192.168.100.148,40331.0,192.168.100.3,80.0,2,308,REQ,1528095735.071901,143620,9.549352,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000093,1528095725.522551,e s,tcp,192.168.100.148,40334.0,192.168.100.3,80.0,2,308,REQ,1528095735.071902,143621,9.549351,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000094,1528095725.522552,e s,tcp,192.168.100.148,40335.0,192.168.100.3,80.0,2,308,REQ,1528095735.071904,143622,9.549352,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000095,1528095725.522554,e s,tcp,192.168.100.148,40336.0,192.168.100.3,80.0,2,308,REQ,1528095735.071906,143623,9.549352,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000096,1528095725.522555,e s,tcp,192.168.100.148,40337.0,192.168.100.3,80.0,2,308,REQ,1528095735.071907,143624,9.549352,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000097,1528095725.522556,e s,tcp,192.168.100.148,40340.0,192.168.100.3,80.0,2,308,REQ,1528095735.071909,143625,9.549353,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000098,1528095725.522557,e s,tcp,192.168.100.148,40341.0,192.168.100.3,80.0,2,308,REQ,1528095735.07191,143626,9.549353,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000099,1528095725.522558,e s,tcp,192.168.100.148,40346.0,192.168.100.3,80.0,2,308,REQ,1528095735.071911,143627,9.549353,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000100,1528095725.522559,e s,tcp,192.168.100.148,40347.0,192.168.100.3,80.0,2,308,REQ,1528095735.071925,143628,9.549366,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000101,1528095725.52256,e s,tcp,192.168.100.148,40350.0,192.168.100.3,80.0,2,308,REQ,1528095735.071927,143629,9.549367,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000102,1528095725.522561,e s,tcp,192.168.100.148,40351.0,192.168.100.3,80.0,2,308,REQ,1528095735.071929,143630,9.549368,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000103,1528095725.522562,e s,tcp,192.168.100.148,40352.0,192.168.100.3,80.0,2,308,REQ,1528095735.071931,143631,9.549369,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000104,1528095725.522563,e s,tcp,192.168.100.148,40353.0,192.168.100.3,80.0,2,308,REQ,1528095735.071933,143632,9.54937,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000105,1528095725.522564,e s,tcp,192.168.100.148,40356.0,192.168.100.3,80.0,2,308,REQ,1528095735.071934,143633,9.54937,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000106,1528095725.522565,e s,tcp,192.168.100.148,40357.0,192.168.100.3,80.0,2,308,REQ,1528095735.071936,143634,9.549371,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000107,1528095725.522567,e s,tcp,192.168.100.148,40362.0,192.168.100.3,80.0,2,308,REQ,1528095735.071938,143635,9.549371,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000108,1528095725.522568,e s,tcp,192.168.100.148,40363.0,192.168.100.3,80.0,2,308,REQ,1528095735.071939,143636,9.549371,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000109,1528095725.522569,e s,tcp,192.168.100.148,40366.0,192.168.100.3,80.0,2,308,REQ,1528095735.071941,143637,9.549372,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000110,1528095725.52257,e s,tcp,192.168.100.148,40367.0,192.168.100.3,80.0,2,308,REQ,1528095735.071942,143638,9.549372,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000111,1528095725.522571,e s,tcp,192.168.100.148,40368.0,192.168.100.3,80.0,2,308,REQ,1528095735.071944,143639,9.549373,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000112,1528095725.522573,e s,tcp,192.168.100.148,40369.0,192.168.100.3,80.0,2,308,REQ,1528095735.071945,143640,9.549372,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104719,0.104719,0.0,1,DDoS,TCP
35000113,1528095725.534862,e,tcp,192.168.100.150,31748.0,192.168.100.3,80.0,3,274,RST,1528095725.772889,143641,0.238027,0.238027,0.0,,,0.238027,0.238027,0.238027,,,,,2,1,214,60,8.402408,4.201204,0.0,1,DDoS,TCP
35000114,1528095725.534866,e,tcp,192.168.100.150,31749.0,192.168.100.3,80.0,3,274,RST,1528095725.77289,143642,0.238024,0.238024,0.0,,,0.238024,0.238024,0.238024,,,,,2,1,214,60,8.402514,4.201257,0.0,1,DDoS,TCP
35000115,1528095725.534867,e,tcp,192.168.100.150,31754.0,192.168.100.3,80.0,3,274,RST,1528095725.772891,143643,0.238024,0.238024,0.0,,,0.238024,0.238024,0.238024,,,,,2,1,214,60,8.402514,4.201257,0.0,1,DDoS,TCP
35000116,1528095725.534869,e,tcp,192.168.100.150,31755.0,192.168.100.3,80.0,3,274,RST,1528095725.772892,143644,0.238023,0.238023,0.0,,,0.238023,0.238023,0.238023,,,,,2,1,214,60,8.40255,4.201275,0.0,1,DDoS,TCP
35000117,1528095725.534871,e,tcp,192.168.100.150,31758.0,192.168.100.3,80.0,3,274,RST,1528095725.772893,143645,0.238022,0.238022,0.0,,,0.238022,0.238022,0.238022,,,,,2,1,214,60,8.402585,4.201293,0.0,1,DDoS,TCP
35000118,1528095725.534872,e,tcp,192.168.100.150,31759.0,192.168.100.3,80.0,3,274,RST,1528095725.772893,143646,0.238021,0.238021,0.0,,,0.238021,0.238021,0.238021,,,,,2,1,214,60,8.40262,4.20131,0.0,1,DDoS,TCP
35000119,1528095725.534873,e,tcp,192.168.100.150,31760.0,192.168.100.3,80.0,3,274,RST,1528095725.772894,143647,0.238021,0.238021,0.0,,,0.238021,0.238021,0.238021,,,,,2,1,214,60,8.40262,4.20131,0.0,1,DDoS,TCP
35000120,1528095725.534875,e,tcp,192.168.100.150,31761.0,192.168.100.3,80.0,3,274,RST,1528095725.772895,143648,0.23802,0.23802,0.0,,,0.23802,0.23802,0.23802,,,,,2,1,214,60,8.402656,4.201328,0.0,1,DDoS,TCP
35000121,1528095725.534876,e,tcp,192.168.100.150,31764.0,192.168.100.3,80.0,3,274,RST,1528095725.772896,143649,0.23802,0.23802,0.0,,,0.23802,0.23802,0.23802,,,,,2,1,214,60,8.402656,4.201328,0.0,1,DDoS,TCP
35000122,1528095725.534878,e,tcp,192.168.100.150,31765.0,192.168.100.3,80.0,3,274,RST,1528095725.772896,143650,0.238018,0.238018,0.0,,,0.238018,0.238018,0.238018,,,,,2,1,214,60,8.402725,4.201363,0.0,1,DDoS,TCP
35000123,1528095725.534879,e,tcp,192.168.100.150,31770.0,192.168.100.3,80.0,3,274,RST,1528095725.772897,143651,0.238018,0.238018,0.0,,,0.238018,0.238018,0.238018,,,,,2,1,214,60,8.402725,4.201363,0.0,1,DDoS,TCP
35000124,1528095725.53488,e,tcp,192.168.100.150,31771.0,192.168.100.3,80.0,3,274,RST,1528095725.772898,143652,0.238018,0.238018,0.0,,,0.238018,0.238018,0.238018,,,,,2,1,214,60,8.402725,4.201363,0.0,1,DDoS,TCP
35000125,1528095725.534882,e,tcp,192.168.100.150,31774.0,192.168.100.3,80.0,3,274,RST,1528095725.772899,143653,0.238017,0.238017,0.0,,,0.238017,0.238017,0.238017,,,,,2,1,214,60,8.402761,4.201381,0.0,1,DDoS,TCP
35000126,1528095725.534883,e,tcp,192.168.100.150,31775.0,192.168.100.3,80.0,3,274,RST,1528095725.7729,143654,0.238017,0.238017,0.0,,,0.238017,0.238017,0.238017,,,,,2,1,214,60,8.402761,4.201381,0.0,1,DDoS,TCP
35000127,1528095725.534886,e,tcp,192.168.100.150,31776.0,192.168.100.3,80.0,3,274,RST,1528095725.772901,143655,0.238015,0.238015,0.0,,,0.238015,0.238015,0.238015,,,,,2,1,214,60,8.402832,4.201416,0.0,1,DDoS,TCP
35000128,1528095725.534887,e,tcp,192.168.100.150,31777.0,192.168.100.3,80.0,3,274,RST,1528095725.772901,143656,0.238014,0.238014,0.0,,,0.238014,0.238014,0.238014,,,,,2,1,214,60,8.402867,4.201434,0.0,1,DDoS,TCP
35000129,1528095725.534888,e,tcp,192.168.100.150,31780.0,192.168.100.3,80.0,3,274,RST,1528095725.772902,143657,0.238014,0.238014,0.0,,,0.238014,0.238014,0.238014,,,,,2,1,214,60,8.402867,4.201434,0.0,1,DDoS,TCP
35000130,1528095725.53489,e,tcp,192.168.100.150,31781.0,192.168.100.3,80.0,3,274,RST,1528095725.772903,143658,0.238013,0.238013,0.0,,,0.238013,0.238013,0.238013,,,,,2,1,214,60,8.402903,4.201451,0.0,1,DDoS,TCP
35000131,1528095725.534891,e,tcp,192.168.100.150,31786.0,192.168.100.3,80.0,3,274,RST,1528095725.772904,143659,0.238013,0.238013,0.0,,,0.238013,0.238013,0.238013,,,,,2,1,214,60,8.402903,4.201451,0.0,1,DDoS,TCP
35000132,1528095725.534893,e,tcp,192.168.100.150,31787.0,192.168.100.3,80.0,3,274,RST,1528095725.772904,143660,0.238011,0.238011,0.0,,,0.238011,0.238011,0.238011,,,,,2,1,214,60,8.402973,4.201487,0.0,1,DDoS,TCP
35000133,1528095725.534895,e,tcp,192.168.100.150,31790.0,192.168.100.3,80.0,3,274,RST,1528095725.772905,143661,0.23801,0.23801,0.0,,,0.23801,0.23801,0.23801,,,,,2,1,214,60,8.403008,4.201504,0.0,1,DDoS,TCP
35000134,1528095725.534896,e,tcp,192.168.100.150,31791.0,192.168.100.3,80.0,3,274,RST,1528095725.772906,143662,0.23801,0.23801,0.0,,,0.23801,0.23801,0.23801,,,,,2,1,214,60,8.403008,4.201504,0.0,1,DDoS,TCP
35000135,1528095725.534898,e,tcp,192.168.100.150,31792.0,192.168.100.3,80.0,3,274,RST,1528095725.772906,143663,0.238008,0.238008,0.0,,,0.238008,0.238008,0.238008,,,,,2,1,214,60,8.403079,4.20154,0.0,1,DDoS,TCP
35000136,1528095725.534899,e,tcp,192.168.100.150,31793.0,192.168.100.3,80.0,3,274,RST,1528095725.772907,143664,0.238008,0.238008,0.0,,,0.238008,0.238008,0.238008,,,,,2,1,214,60,8.403079,4.20154,0.0,1,DDoS,TCP
35000137,1528095725.5349,e,tcp,192.168.100.150,31796.0,192.168.100.3,80.0,3,274,RST,1528095725.772908,143665,0.238008,0.238008,0.0,,,0.238008,0.238008,0.238008,,,,,2,1,214,60,8.403079,4.20154,0.0,1,DDoS,TCP
35000138,1528095725.534902,e,tcp,192.168.100.150,31797.0,192.168.100.3,80.0,3,274,RST,1528095725.772908,143666,0.238006,0.238006,0.0,,,0.238006,0.238006,0.238006,,,,,2,1,214,60,8.40315,4.201575,0.0,1,DDoS,TCP
35000139,1528095725.534904,e,tcp,192.168.100.150,31802.0,192.168.100.3,80.0,3,274,RST,1528095725.772909,143667,0.238005,0.238005,0.0,,,0.238005,0.238005,0.238005,,,,,2,1,214,60,8.403185,4.201592,0.0,1,DDoS,TCP
4220173,1528081802.840512,e,udp,192.168.100.46,80.0,192.168.100.5,80.0,4375,4198487,INT,1528081857.659782,732,54.819271,4.960342,0.089287,,,54.563763,4.679278,4.999631,,,,,4375,0,4198487,0,79.789459,79.789459,0.0,0,Normal,Normal
4220174,1528081802.840521,e,tcp,192.168.100.6,80.0,192.168.100.3,80.0,1477,437192,CON,1528081857.659783,733,54.819263,4.942644,0.109919,,,54.369087,4.59644,4.995287,,,,,1477,0,437192,0,26.924841,26.924841,0.0,0,Normal,Normal
35000140,1528095725.534905,e,tcp,192.168.100.150,31803.0,192.168.100.3,80.0,3,274,RST,1528095725.77291,143668,0.238005,0.238005,0.0,,,0.238005,0.238005,0.238005,,,,,2,1,214,60,8.403185,4.201592,0.0,1,DDoS,TCP
35000141,1528095725.534906,e,tcp,192.168.100.150,31806.0,192.168.100.3,80.0,3,274,RST,1528095725.772911,143669,0.238005,0.238005,0.0,,,0.238005,0.238005,0.238005,,,,,2,1,214,60,8.403185,4.201592,0.0,1,DDoS,TCP
35000142,1528095725.534908,e,tcp,192.168.100.150,31807.0,192.168.100.3,80.0,3,274,RST,1528095725.772911,143670,0.238003,0.238003,0.0,,,0.238003,0.238003,0.238003,,,,,2,1,214,60,8.403255,4.201628,0.0,1,DDoS,TCP
35000143,1528095725.534909,e,tcp,192.168.100.150,31808.0,192.168.100.3,80.0,3,274,RST,1528095725.772912,143671,0.238003,0.238003,0.0,,,0.238003,0.238003,0.238003,,,,,2,1,214,60,8.403255,4.201628,0.0,1,DDoS,TCP
35000144,1528095725.53491,e,tcp,192.168.100.150,31809.0,192.168.100.3,80.0,3,274,RST,1528095725.772913,143672,0.238003,0.238003,0.0,,,0.238003,0.238003,0.238003,,,,,2,1,214,60,8.403255,4.201628,0.0,1,DDoS,TCP
35000145,1528095725.534912,e,tcp,192.168.100.150,31812.0,192.168.100.3,80.0,3,274,RST,1528095725.772913,143673,0.238001,0.238001,0.0,,,0.238001,0.238001,0.238001,,,,,2,1,214,60,8.403326,4.201663,0.0,1,DDoS,TCP
35000146,1528095725.534913,e,tcp,192.168.100.150,31813.0,192.168.100.3,80.0,3,274,RST,1528095725.772914,143674,0.238001,0.238001,0.0,,,0.238001,0.238001,0.238001,,,,,2,1,214,60,8.403326,4.201663,0.0,1,DDoS,TCP
35000147,1528095725.534915,e,tcp,192.168.100.150,31818.0,192.168.100.3,80.0,3,274,RST,1528095725.772915,143675,0.238,0.238,0.0,,,0.238,0.238,0.238,,,,,2,1,214,60,8.403361,4.201681,0.0,1,DDoS,TCP
35000148,1528095725.534916,e,tcp,192.168.100.150,31819.0,192.168.100.3,80.0,3,274,RST,1528095725.772916,143676,0.238,0.238,0.0,,,0.238,0.238,0.238,,,,,2,1,214,60,8.403361,4.201681,0.0,1,DDoS,TCP
35000149,1528095725.534917,e,tcp,192.168.100.150,31822.0,192.168.100.3,80.0,3,274,RST,1528095725.772916,143677,0.237999,0.237999,0.0,,,0.237999,0.237999,0.237999,,,,,2,1,214,60,8.403397,4.201698,0.0,1,DDoS,TCP
35000150,1528095725.534918,e,tcp,192.168.100.150,31823.0,192.168.100.3,80.0,3,274,RST,1528095725.772917,143678,0.237999,0.237999,0.0,,,0.237999,0.237999,0.237999,,,,,2,1,214,60,8.403397,4.201698,0.0,1,DDoS,TCP
35000151,1528095725.534919,e,tcp,192.168.100.150,31824.0,192.168.100.3,80.0,3,274,RST,1528095725.772918,143679,0.237999,0.237999,0.0,,,0.237999,0.237999,0.237999,,,,,2,1,214,60,8.403397,4.201698,0.0,1,DDoS,TCP
35000152,1528095725.53492,e,tcp,192.168.100.150,31825.0,192.168.100.3,80.0,3,274,RST,1528095725.772919,143680,0.237999,0.237999,0.0,,,0.237999,0.237999,0.237999,,,,,2,1,214,60,8.403397,4.201698,0.0,1,DDoS,TCP
35000153,1528095725.534922,e,tcp,192.168.100.150,31828.0,192.168.100.3,80.0,3,274,RST,1528095725.772919,143681,0.237997,0.237997,0.0,,,0.237997,0.237997,0.237997,,,,,2,1,214,60,8.403467,4.201734,0.0,1,DDoS,TCP
35000154,1528095725.534923,e,tcp,192.168.100.150,31829.0,192.168.100.3,80.0,3,274,RST,1528095725.77292,143682,0.237997,0.237997,0.0,,,0.237997,0.237997,0.237997,,,,,2,1,214,60,8.403467,4.201734,0.0,1,DDoS,TCP
35000155,1528095725.53494,e,tcp,192.168.100.150,31746.0,192.168.100.3,80.0,3,274,RST,1528095725.772939,143683,0.237999,0.237999,0.0,,,0.237999,0.237999,0.237999,,,,,2,1,214,60,8.403397,4.201698,0.0,1,DDoS,TCP
4220208,1528081802.840584,e,tcp,192.168.100.46,80.0,192.168.100.5,80.0,4375,4091784,CON,1528081857.659801,767,54.819218,4.961475,0.089586,,,54.576229,4.679261,4.999625,,,,,4375,0,4091784,0,79.789536,79.789536,0.0,0,Normal,Normal
4220209,1528081802.840585,e,udp,192.168.100.7,365.0,192.168.100.3,565.0,2352,141120,INT,1528081857.659796,768,54.81921,4.956105,0.096397,,,54.517159,4.652236,4.997054,,,,,2352,0,141120,0,42.886425,42.886425,0.0,0,Normal,Normal
4220210,1528081802.840593,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,2625,1865105,CON,1528081857.659802,769,54.81921,4.957514,0.088531,,,54.532654,4.679259,4.999231,,,,,2625,0,1865105,0,47.866432,47.866432,0.0,0,Normal,Normal
35000156,1528095725.534941,e,tcp,192.168.100.150,31747.0,192.168.100.3,80.0,3,274,RST,1528095725.772939,143684,0.237998,0.237998,0.0,,,0.237998,0.237998,0.237998,,,,,2,1,214,60,8.403432,4.201716,0.0,1,DDoS,TCP
35000157,1528095725.534942,e,tcp,192.168.100.150,31750.0,192.168.100.3,80.0,3,274,RST,1528095725.77294,143685,0.237998,0.237998,0.0,,,0.237998,0.237998,0.237998,,,,,2,1,214,60,8.403432,4.201716,0.0,1,DDoS,TCP
35000158,1528095725.534944,e,tcp,192.168.100.150,31751.0,192.168.100.3,80.0,3,274,RST,1528095725.772941,143686,0.237997,0.237997,0.0,,,0.237997,0.237997,0.237997,,,,,2,1,214,60,8.403467,4.201734,0.0,1,DDoS,TCP
35000159,1528095725.534945,e,tcp,192.168.100.150,31752.0,192.168.100.3,80.0,3,274,RST,1528095725.772942,143687,0.237997,0.237997,0.0,,,0.237997,0.237997,0.237997,,,,,2,1,214,60,8.403467,4.201734,0.0,1,DDoS,TCP
35000160,1528095725.534947,e,tcp,192.168.100.150,31753.0,192.168.100.3,80.0,3,274,RST,1528095725.772943,143688,0.237996,0.237996,0.0,,,0.237996,0.237996,0.237996,,,,,2,1,214,60,8.403502,4.201751,0.0,1,DDoS,TCP
35000161,1528095725.534948,e,tcp,192.168.100.150,31756.0,192.168.100.3,80.0,3,274,RST,1528095725.772944,143689,0.237996,0.237996,0.0,,,0.237996,0.237996,0.237996,,,,,2,1,214,60,8.403502,4.201751,0.0,1,DDoS,TCP
35000162,1528095725.534949,e,tcp,192.168.100.150,31757.0,192.168.100.3,80.0,3,274,RST,1528095725.772944,143690,0.237995,0.237995,0.0,,,0.237995,0.237995,0.237995,,,,,2,1,214,60,8.403538,4.201769,0.0,1,DDoS,TCP
35000163,1528095725.53495,e,tcp,192.168.100.150,31762.0,192.168.100.3,80.0,3,274,RST,1528095725.772945,143691,0.237995,0.237995,0.0,,,0.237995,0.237995,0.237995,,,,,2,1,214,60,8.403538,4.201769,0.0,1,DDoS,TCP
35000164,1528095725.534951,e,tcp,192.168.100.150,31763.0,192.168.100.3,80.0,3,274,RST,1528095725.772946,143692,0.237995,0.237995,0.0,,,0.237995,0.237995,0.237995,,,,,2,1,214,60,8.403538,4.201769,0.0,1,DDoS,TCP
35000165,1528095725.534953,e,tcp,192.168.100.150,31766.0,192.168.100.3,80.0,3,274,RST,1528095725.772946,143693,0.237993,0.237993,0.0,,,0.237993,0.237993,0.237993,,,,,2,1,214,60,8.403608,4.201804,0.0,1,DDoS,TCP
35000166,1528095725.534954,e,tcp,192.168.100.150,31767.0,192.168.100.3,80.0,3,274,RST,1528095725.772947,143694,0.237993,0.237993,0.0,,,0.237993,0.237993,0.237993,,,,,2,1,214,60,8.403608,4.201804,0.0,1,DDoS,TCP
35000167,1528095725.534955,e,tcp,192.168.100.150,31768.0,192.168.100.3,80.0,3,274,RST,1528095725.772947,143695,0.237992,0.237992,0.0,,,0.237992,0.237992,0.237992,,,,,2,1,214,60,8.403644,4.201822,0.0,1,DDoS,TCP
35000168,1528095725.534956,e,tcp,192.168.100.150,31769.0,192.168.100.3,80.0,3,274,RST,1528095725.772948,143696,0.237992,0.237992,0.0,,,0.237992,0.237992,0.237992,,,,,2,1,214,60,8.403644,4.201822,0.0,1,DDoS,TCP
35000169,1528095725.534958,e,tcp,192.168.100.150,31772.0,192.168.100.3,80.0,3,274,RST,1528095725.772949,143697,0.237991,0.237991,0.0,,,0.237991,0.237991,0.237991,,,,,2,1,214,60,8.403679,4.201839,0.0,1,DDoS,TCP
35000170,1528095725.534959,e,tcp,192.168.100.150,31773.0,192.168.100.3,80.0,3,274,RST,1528095725.77295,143698,0.237991,0.237991,0.0,,,0.237991,0.237991,0.237991,,,,,2,1,214,60,8.403679,4.201839,0.0,1,DDoS,TCP
35000171,1528095725.534961,e,tcp,192.168.100.150,31778.0,192.168.100.3,80.0,3,274,RST,1528095725.77295,143699,0.237989,0.237989,0.0,,,0.237989,0.237989,0.237989,,,,,2,1,214,60,8.40375,4.201875,0.0,1,DDoS,TCP
35000172,1528095725.534962,e,tcp,192.168.100.150,31779.0,192.168.100.3,80.0,3,274,RST,1528095725.772951,143700,0.237989,0.237989,0.0,,,0.237989,0.237989,0.237989,,,,,2,1,214,60,8.40375,4.201875,0.0,1,DDoS,TCP
35000173,1528095725.534963,e,tcp,192.168.100.150,31782.0,192.168.100.3,80.0,3,274,RST,1528095725.772952,143701,0.237989,0.237989,0.0,,,0.237989,0.237989,0.237989,,,,,2,1,214,60,8.40375,4.201875,0.0,1,DDoS,TCP
35000174,1528095725.534964,e,tcp,192.168.100.150,31783.0,192.168.100.3,80.0,3,274,RST,1528095725.772953,143702,0.237989,0.237989,0.0,,,0.237989,0.237989,0.237989,,,,,2,1,214,60,8.40375,4.201875,0.0,1,DDoS,TCP
35000175,1528095725.534966,e,tcp,192.168.100.150,31784.0,192.168.100.3,80.0,3,274,RST,1528095725.772953,143703,0.237987,0.237987,0.0,,,0.237987,0.237987,0.237987,,,,,2,1,214,60,8.40382,4.20191,0.0,1,DDoS,TCP
35000176,1528095725.534967,e,tcp,192.168.100.150,31785.0,192.168.100.3,80.0,3,274,RST,1528095725.772954,143704,0.237987,0.237987,0.0,,,0.237987,0.237987,0.237987,,,,,2,1,214,60,8.40382,4.20191,0.0,1,DDoS,TCP
35000177,1528095725.534968,e,tcp,192.168.100.150,31788.0,192.168.100.3,80.0,3,274,RST,1528095725.772954,143705,0.237986,0.237986,0.0,,,0.237986,0.237986,0.237986,,,,,2,1,214,60,8.403855,4.201928,0.0,1,DDoS,TCP
35000178,1528095725.534969,e,tcp,192.168.100.150,31789.0,192.168.100.3,80.0,3,274,RST,1528095725.772955,143706,0.237986,0.237986,0.0,,,0.237986,0.237986,0.237986,,,,,2,1,214,60,8.403855,4.201928,0.0,1,DDoS,TCP
4469454,1528081824.226149,e,udp,192.168.100.3,54147.0,205.251.198.239,53.0,2,467,CON,1528081824.45731,250013,0.231161,0.231161,0.0,,,0.231161,0.231161,0.231161,,,,,1,1,91,376,4.325989,0.0,0.0,0,Normal,Normal
4469455,1528081824.226339,e,udp,192.168.100.3,28752.0,205.251.198.239,53.0,2,479,CON,1528081824.457577,250014,0.231238,0.231238,0.0,,,0.231238,0.231238,0.231238,,,,,1,1,91,388,4.324549,0.0,0.0,0,Normal,Normal
4469456,1528081824.257657,e,udp,192.168.100.3,2869.0,205.251.197.251,53.0,2,474,CON,1528081824.268949,250015,0.011292,0.011292,0.0,,,0.011292,0.011292,0.011292,,,,,1,1,94,380,88.558266,0.0,0.0,0,Normal,Normal
4469457,1528081824.257657,e,udp,192.168.100.3,59825.0,205.251.197.251,53.0,2,486,CON,1528081824.269154,250016,0.011497,0.011497,0.0,,,0.011497,0.011497,0.011497,,,,,1,1,94,392,86.97921,0.0,0.0,0,Normal,Normal
4469458,1528081824.257677,e,udp,192.168.100.3,37315.0,205.251.195.14,53.0,2,468,CON,1528081824.495187,250017,0.23751,0.23751,0.0,,,0.23751,0.23751,0.23751,,,,,1,1,91,377,4.210349,0.0,0.0,0,Normal,Normal
4469459,1528081824.257678,e,udp,192.168.100.3,53667.0,205.251.195.14,53.0,2,480,CON,1528081824.49544,250018,0.237762,0.237762,0.0,,,0.237762,0.237762,0.237762,,,,,1,1,91,389,4.205886,0.0,0.0,0,Normal,Normal
4469460,1528081824.257679,e,udp,192.168.100.3,48424.0,199.249.112.1,53.0,2,947,CON,1528081824.392842,250019,0.135163,0.135163,0.0,,,0.135163,0.135163,0.135163,,,,,1,1,92,855,7.398475,0.0,0.0,0,Normal,Normal
4469461,1528081824.257679,e,udp,192.168.100.3,36681.0,199.249.112.1,53.0,2,947,CON,1528081824.39348,250020,0.135801,0.135801,0.0,,,0.135801,0.135801,0.135801,,,,,1,1,92,855,7.363716,0.0,0.0,0,Normal,Normal
4469462,1528081824.269612,e,udp,192.168.100.3,4061.0,205.251.199.194,53.0,2,273,CON,1528081824.519943,250021,0.250331,0.250331,0.0,,,0.250331,0.250331,0.250331,,,,,1,1,94,179,3.994711,0.0,0.0,0,Normal,Normal
4469463,1528081824.270931,e,udp,192.168.100.3,25119.0,205.251.199.194,53.0,2,373,CON,1528081824.500526,250022,0.229595,0.229595,0.0,,,0.229595,0.229595,0.229595,,,,,1,1,94,279,4.355495,0.0,0.0,0,Normal,Normal
35000179,1528095725.53497,e,tcp,192.168.100.150,31794.0,192.168.100.3,80.0,3,274,RST,1528095725.772956,143707,0.237986,0.237986,0.0,,,0.237986,0.237986,0.237986,,,,,2,1,214,60,8.403855,4.201928,0.0,1,DDoS,TCP
35000180,1528095725.534971,e,tcp,192.168.100.150,31795.0,192.168.100.3,80.0,3,274,RST,1528095725.772957,143708,0.237986,0.237986,0.0,,,0.237986,0.237986,0.237986,,,,,2,1,214,60,8.403855,4.201928,0.0,1,DDoS,TCP
35000181,1528095725.534972,e,tcp,192.168.100.150,31798.0,192.168.100.3,80.0,3,274,RST,1528095725.772957,143709,0.237985,0.237985,0.0,,,0.237985,0.237985,0.237985,,,,,2,1,214,60,8.403891,4.201945,0.0,1,DDoS,TCP
35000182,1528095725.534974,e,tcp,192.168.100.150,31799.0,192.168.100.3,80.0,3,274,RST,1528095725.772958,143710,0.237984,0.237984,0.0,,,0.237984,0.237984,0.237984,,,,,2,1,214,60,8.403926,4.201963,0.0,1,DDoS,TCP
35000183,1528095725.534975,e,tcp,192.168.100.150,31800.0,192.168.100.3,80.0,3,274,RST,1528095725.772959,143711,0.237984,0.237984,0.0,,,0.237984,0.237984,0.237984,,,,,2,1,214,60,8.403926,4.201963,0.0,1,DDoS,TCP
